"cruise"	"ship"	"ship_code"	"sample_number"	"resorted"	"time_UTC"	"lat_degN"	"lon_degE"	"start_temp_degC"	"start_salinity_psu"	"start_wind_speed_knots"	"start_wind_direction_deg"	"start_pump_speed_M3PerMin"	"stop_time_UTC"	"stop_lat_degN"	"stop_lon_degE"	"stop_temp_degC"	"stop_salinity_psu"	"stop_wind_speed_knots"	"stop_wind_direction_deg"	"stop_pump_speed_M3PerMin"	"sardine_eggs_count"	"anchovy_eggs_count"	"jack_mackerel_eggs_count"	"hake_eggs_count"	"squid_eggs_count"	"other_fish_eggs_count"	"year"
199803	"DAVID STARR JORDAN"	"JD"	52	"t"	1998-02-20 12:40:13	34.0704	-119.1	15.114	32.231	7.82	348.4666	0.64	1998-02-20 12:40:13	34.0567	-119.1081	15.279	32.547	6.11	0.4543	0.64	0	20	0	0	0	9	1998
199803	"DAVID STARR JORDAN"	"JD"	53	"t"	1998-02-20 12:50:01	34.0567	-119.1081	15.279	32.547	6.11	0.4543	0.64	1998-02-20 12:50:01	34.0513	-119.0936	15.151	32.396	7.49	329.0688	0.64	0	23	0	0	0	9	1998
199804	"DAVID STARR JORDAN"	"JD"	53	"t"	1998-04-05 05:30:01	31.0144	-121.2541	16.184	32.727	11.08	282.6875	0.64	1998-04-05 05:30:01	30.9738	-121.3348	16.159	32.733	9.62	299.2449	0.64	0	0	0	0	0	24	1998
199804	"DAVID STARR JORDAN"	"JD"	54	"t"	1998-04-05 06:00:02	30.9738	-121.3348	16.159	32.733	9.62	299.2449	0.64	1998-04-05 06:00:02	30.9328	-121.4174	16.291	32.781	8.68	304.0355	0.64	0	0	0	0	0	28	1998
199803	"DAVID STARR JORDAN"	"JD"	54	"t"	1998-02-20 13:00:01	34.0513	-119.0936	15.151	32.396	7.49	329.0688	0.64	1998-02-20 13:00:01	34.0459	-119.0781	15.09	32.299	8.27	319.7997	0.64	0	12	0	0	0	6	1998
199803	"DAVID STARR JORDAN"	"JD"	55	"t"	1998-02-20 13:10:00	34.0459	-119.0781	15.09	32.299	8.27	319.7997	0.64	1998-02-20 13:10:00	34.0404	-119.0625	15.396	33.244	10.24	305.5353	0.64	0	38	0	0	0	2	1998
199804	"DAVID STARR JORDAN"	"JD"	55	"t"	1998-04-05 06:30:01	30.9328	-121.4174	16.291	32.781	8.68	304.0355	0.64	1998-04-05 06:30:01	30.8911	-121.5001	16.251	32.784	7.21	279.7026	0.64	0	0	0	0	0	32	1998
199804	"DAVID STARR JORDAN"	"JD"	56	"t"	1998-04-05 07:00:02	30.8911	-121.5001	16.251	32.784	7.21	279.7026	0.64	1998-04-05 07:00:02	30.85	-121.5831	16.191	32.733	5.39	295.1747	0.64	0	0	0	0	1	28	1998
199803	"DAVID STARR JORDAN"	"JD"	56	"t"	1998-02-20 13:20:01	34.0404	-119.0625	15.396	33.244	10.24	305.5353	0.64	1998-02-20 13:20:01	34.0353	-119.047	15.613	33.27	11.71	301.2029	0.64	0	42	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	57	"t"	1998-02-20 13:30:00	34.0353	-119.047	15.613	33.27	11.71	301.2029	0.64	1998-02-20 13:30:00	34.029	-119.0322	15.643	33.221	13.45	295.9435	0.64	0	4	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	57	"t"	1998-04-05 09:30:02	30.8523	-121.6255	16.209	32.746	3.62	224.9786	0.64	1998-04-05 09:30:02	30.7937	-121.7337	16.285	32.758	2.18	248.655	0.64	0	0	0	0	0	47	1998
199804	"DAVID STARR JORDAN"	"JD"	58	"t"	1998-04-05 10:00:01	30.7937	-121.7337	16.285	32.758	2.18	248.655	0.64	1998-04-05 10:00:01	30.75	-121.8144	16.183	32.74	2.55	189.9378	0.64	0	0	0	0	0	16	1998
199803	"DAVID STARR JORDAN"	"JD"	58	"t"	1998-02-20 13:40:00	34.029	-119.0322	15.643	33.221	13.45	295.9435	0.64	1998-02-20 13:40:00	34.0242	-119.0162	15.668	33.299	9.79	285.2835	0.64	0	3	0	0	0	2	1998
199803	"DAVID STARR JORDAN"	"JD"	59	"t"	1998-02-20 13:50:01	34.0242	-119.0162	15.668	33.299	9.79	285.2835	0.64	1998-02-20 13:50:01	34.0185	-119.0005	15.654	33.321	16.07	314.7944	0.64	0	3	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	59	"t"	1998-04-05 10:30:02	30.75	-121.8144	16.183	32.74	2.55	189.9378	0.64	1998-04-05 10:30:02	30.7068	-121.8951	16.161	32.728	2.55	258.8185	0.64	0	0	0	0	0	29	1998
199803	"DAVID STARR JORDAN"	"JD"	60	"t"	1998-02-20 14:00:01	34.0185	-119.0005	15.654	33.321	16.07	314.7944	0.64	1998-02-20 14:00:01	34.0129	-118.9844	15.593	33.299	10.57	322.2109	0.64	0	17	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	60	"t"	1998-04-05 11:00:02	30.7068	-121.8951	16.161	32.728	2.55	258.8185	0.64	1998-04-05 11:00:02	30.6644	-121.9741	16.161	32.683	5.01	75.0171	0.64	0	0	0	0	0	35	1998
199803	"DAVID STARR JORDAN"	"JD"	61	"t"	1998-02-20 14:10:02	34.0129	-118.9844	15.593	33.299	10.57	322.2109	0.64	1998-02-20 14:10:02	34.0077	-118.9689	15.43	33.292	12.02	327.529	0.64	0	48	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	61	"t"	1998-04-05 11:30:02	30.6644	-121.9741	16.161	32.683	5.01	75.0171	0.64	1998-04-05 11:30:02	30.6202	-122.0547	16.243	32.787	6.88	135.7657	0.64	0	0	0	0	0	18	1998
199804	"DAVID STARR JORDAN"	"JD"	62	"t"	1998-04-05 12:00:02	30.6202	-122.0547	16.243	32.787	6.88	135.7657	0.64	1998-04-05 12:00:02	30.5763	-122.1339	16.344	32.829	2.28	147.3787	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	62	"t"	1998-02-20 14:20:01	34.0077	-118.9689	15.43	33.292	12.02	327.529	0.64	1998-02-20 14:20:01	34.0121	-118.9592	15.493	33.222	11.41	325.9111	0.64	1	47	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	63	"t"	1998-04-05 12:30:02	30.5763	-122.1339	16.344	32.829	2.28	147.3787	0.64	1998-04-05 12:30:02	30.5353	-122.2159	16.047	32.715	1.33	107.1049	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	63	"t"	1998-02-20 15:44:26	34.0435	-118.97	15.777	33.313	13.27	348.0443	0.64	1998-02-20 15:44:26	34.0435	-118.9702	15.758	33.307	12.47	343.3597	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	64	"t"	1998-02-20 18:48:41	34.0467	-118.9793	15.773	33.282	25.33	293.2182	0.64	1998-02-20 18:48:41	34.0466	-118.9793	15.777	33.28	26.11	291.6724	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	64	"t"	1998-04-05 12:45:38	30.5353	-122.2159	16.047	32.715	1.33	107.1049	0.64	1998-04-05 12:45:38	30.514	-122.2575	16.231	32.79	3.14	78.6936	0.64	0	0	0	0	0	6	1998
199803	"DAVID STARR JORDAN"	"JD"	65	"t"	1998-02-20 19:05:06	34.0503	-118.9887	15.758	33.289	23.64	301.1624	0.64	1998-02-20 19:05:06	34.0505	-118.9896	15.768	33.291	18.91	299.7627	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	65	"t"	1998-04-05 15:00:01	30.5124	-122.299	16.122	32.757	5.44	61.3629	0.64	1998-04-05 15:00:01	30.4619	-122.3948	16.263	32.82	5.07	69.2317	0.64	0	0	0	0	0	28	1998
199804	"DAVID STARR JORDAN"	"JD"	66	"t"	1998-04-05 15:30:02	30.4619	-122.3948	16.263	32.82	5.07	69.2317	0.64	1998-04-05 15:30:02	30.4193	-122.4757	16.35	32.823	7.95	148.8877	0.64	0	0	0	0	0	197	1998
199803	"DAVID STARR JORDAN"	"JD"	66	"t"	1998-02-20 19:16:25	34.0505	-118.9901	15.774	33.303	22.14	296.8704	0.64	1998-02-20 19:16:25	34.0505	-118.9898	15.789	33.313	21.01	292.839	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	67	"t"	1998-02-20 19:34:00	34.0531	-118.9973	15.826	33.332	20.24	297.4448	0.64	1998-02-20 19:34:00	34.0531	-118.9973	15.829	33.331	23.35	289.9043	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	67	"t"	1998-04-05 16:00:01	30.4193	-122.4757	16.35	32.823	7.95	148.8877	0.64	1998-04-05 16:00:01	30.3753	-122.5544	16.723	32.831	7.45	14.5827	0.64	0	0	0	0	0	184	1998
199804	"DAVID STARR JORDAN"	"JD"	68	"t"	1998-04-05 16:30:02	30.3753	-122.5544	16.723	32.831	7.45	14.5827	0.64	1998-04-05 16:30:02	30.3317	-122.6348	16.698	32.779	8.8	56.1059	0.64	0	0	0	0	0	6	1998
199803	"DAVID STARR JORDAN"	"JD"	68	"t"	1998-02-20 19:57:46	34.0566	-119.0076	15.76	33.266	23.23	290.0288	0.64	1998-02-20 19:57:46	34.0564	-119.0075	15.754	33.259	16.01	292.9694	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	69	"t"	1998-02-20 21:14:49	34.0373	-118.9527	15.967	33.363	27.34	285.6328	0.64	1998-02-20 21:14:49	34.0424	-118.9666	15.667	33.252	28.93	286.3111	0.64	0	0	0	0	0	7	1998
199804	"DAVID STARR JORDAN"	"JD"	69	"t"	1998-04-05 17:00:01	30.3317	-122.6348	16.698	32.779	8.8	56.1059	0.64	1998-04-05 17:00:01	30.2872	-122.7163	16.967	32.867	7.72	75.3453	0.64	0	0	0	0	0	11	1998
199804	"DAVID STARR JORDAN"	"JD"	70	"t"	1998-04-05 17:30:02	30.2872	-122.7163	16.967	32.867	7.72	75.3453	0.64	1998-04-05 17:30:02	30.2485	-122.8001	16.884	32.831	8.74	64.8176	0.64	0	0	0	0	0	7	1998
199803	"DAVID STARR JORDAN"	"JD"	70	"t"	1998-02-20 21:24:51	34.0424	-118.9666	15.667	33.252	28.93	286.3111	0.64	1998-02-20 21:24:51	34.0473	-118.9809	15.825	33.308	25.08	290.0046	0.64	0	0	0	0	0	11	1998
199804	"DAVID STARR JORDAN"	"JD"	71	"t"	1998-04-05 18:15:02	30.2485	-122.8001	16.884	32.831	8.74	64.8176	0.64	1998-04-05 18:15:02	30.1841	-122.9179	16.867	32.832	9.12	31.9009	0.64	0	0	0	0	0	6	1998
199803	"DAVID STARR JORDAN"	"JD"	71	"t"	1998-02-20 21:34:51	34.0473	-118.9809	15.825	33.308	25.08	290.0046	0.64	1998-02-20 21:34:51	34.0524	-118.9956	15.83	33.343	26.84	292.0363	0.64	0	0	0	0	0	3	1998
199804	"DAVID STARR JORDAN"	"JD"	72	"t"	1998-04-05 21:30:01	30.1913	-122.9459	16.919	32.825	7.48	59.8269	0.64	1998-04-05 21:30:01	30.155	-123.0024	16.917	32.773	14.44	34.4401	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	72	"t"	1998-02-20 21:44:51	34.0524	-118.9956	15.83	33.343	26.84	292.0363	0.64	1998-02-20 21:44:51	34.0585	-119.0115	15.823	33.338	21.94	280.0068	0.64	0	0	0	0	0	5	1998
199803	"DAVID STARR JORDAN"	"JD"	73	"t"	1998-02-20 21:54:51	34.0585	-119.0115	15.823	33.338	21.94	280.0068	0.64	1998-02-20 21:54:51	34.0638	-119.0275	15.749	33.152	24.57	281.7639	0.64	0	0	0	0	0	4	1998
199804	"DAVID STARR JORDAN"	"JD"	73	"t"	1998-04-05 22:00:57	30.155	-123.0024	16.917	32.773	14.44	34.4401	0.64	1998-04-05 22:00:57	30.1023	-123.0841	17.019	32.843	11.69	43.2684	0.64	0	0	0	0	0	2	1998
199804	"DAVID STARR JORDAN"	"JD"	74	"t"	1998-04-05 22:30:02	30.1023	-123.0841	17.019	32.843	11.69	43.2684	0.64	1998-04-05 22:30:02	30.057	-123.1652	16.982	32.851	12.76	34.7079	0.64	0	0	0	0	0	8	1998
199803	"DAVID STARR JORDAN"	"JD"	74	"t"	1998-02-20 22:04:54	34.0638	-119.0275	15.749	33.152	24.57	281.7639	0.64	1998-02-20 22:04:54	34.0689	-119.0418	15.697	32.962	22.76	279.2406	0.64	0	1	0	0	0	5	1998
199804	"DAVID STARR JORDAN"	"JD"	75	"t"	1998-04-05 23:00:48	30.057	-123.1652	16.982	32.851	12.76	34.7079	0.64	1998-04-05 23:00:48	30.0124	-123.2504	17	32.835	14.2	34.459	0.64	0	0	0	0	0	10	1998
199803	"DAVID STARR JORDAN"	"JD"	75	"t"	1998-02-20 22:14:51	34.0689	-119.0418	15.697	32.962	22.76	279.2406	0.64	1998-02-20 22:14:51	34.0739	-119.056	15.758	33.203	22.38	287.5313	0.64	0	0	0	0	0	9	1998
199803	"DAVID STARR JORDAN"	"JD"	76	"t"	1998-02-20 22:24:52	34.0739	-119.056	15.758	33.203	22.38	287.5313	0.64	1998-02-20 22:24:52	34.079	-119.0701	15.688	33.181	24.52	294.6216	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	76	"t"	1998-04-05 23:30:01	30.0124	-123.2504	17	32.835	14.2	34.459	0.64	1998-04-05 23:30:01	29.9745	-123.3335	17.025	32.857	14.49	32.4364	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	77	"t"	1998-04-06 00:00:01	29.9745	-123.3335	17.025	32.857	14.49	32.4364	0.64	1998-04-06 00:00:01	29.9335	-123.4168	17.021	32.856	12.14	28.4807	0.64	0	0	0	0	0	8	1998
199803	"DAVID STARR JORDAN"	"JD"	77	"t"	1998-02-20 22:34:51	34.079	-119.0701	15.688	33.181	24.52	294.6216	0.64	1998-02-20 22:34:51	34.084	-119.0853	15.731	33.244	22.39	290.6744	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	78	"t"	1998-04-06 00:30:02	29.9335	-123.4168	17.021	32.856	12.14	28.4807	0.64	1998-04-06 00:30:02	29.8916	-123.4974	16.891	32.857	12.46	29.6164	0.64	0	0	0	0	0	2	1998
199803	"DAVID STARR JORDAN"	"JD"	78	"t"	1998-02-20 22:44:51	34.084	-119.0853	15.731	33.244	22.39	290.6744	0.64	1998-02-20 22:44:51	34.0755	-119.0836	15.769	33.232	18.93	288.4797	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	79	"t"	1998-04-06 01:00:01	29.8916	-123.4974	16.891	32.857	12.46	29.6164	0.64	1998-04-06 01:00:01	29.8499	-123.5804	16.827	32.843	14.24	29.2585	0.64	0	0	0	0	0	4	1998
199803	"DAVID STARR JORDAN"	"JD"	79	"t"	1998-02-20 22:54:51	34.0755	-119.0836	15.769	33.232	18.93	288.4797	0.64	1998-02-20 22:54:51	34.0698	-119.0668	15.761	33.223	20.33	280.0233	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	80	"t"	1998-02-20 23:04:51	34.0698	-119.0668	15.761	33.223	20.33	280.0233	0.64	1998-02-20 23:04:51	34.0636	-119.0508	15.753	33.255	19.95	282.7127	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	80	"t"	1998-04-06 04:00:02	29.8436	-123.5922	16.725	32.828	16.3	5.2861	0.64	1998-04-06 04:00:02	29.9102	-123.6327	16.753	32.827	14.1	7.7104	0.64	0	0	0	0	0	9	1998
199803	"DAVID STARR JORDAN"	"JD"	81	"t"	1998-02-20 23:14:51	34.0636	-119.0508	15.753	33.255	19.95	282.7127	0.64	1998-02-20 23:14:51	34.0585	-119.0351	15.726	33.148	25.78	272.9796	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	81	"t"	1998-04-06 04:30:01	29.9102	-123.6327	16.753	32.827	14.1	7.7104	0.64	1998-04-06 04:30:01	29.9772	-123.6801	16.759	32.841	17.55	1.5343	0.64	0	0	0	0	0	10	1998
199804	"DAVID STARR JORDAN"	"JD"	82	"t"	1998-04-06 05:00:00	29.9772	-123.6801	16.759	32.841	17.55	1.5343	0.64	1998-04-06 05:00:00	30.0441	-123.7285	16.909	32.849	16.42	358.0837	0.64	0	0	0	0	0	8	1998
199803	"DAVID STARR JORDAN"	"JD"	82	"t"	1998-02-20 23:24:54	34.0585	-119.0351	15.726	33.148	25.78	272.9796	0.64	1998-02-20 23:24:54	34.0526	-119.0193	15.736	33.018	24.86	267.6801	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	83	"t"	1998-04-06 05:30:01	30.0441	-123.7285	16.909	32.849	16.42	358.0837	0.64	1998-04-06 05:30:01	30.1105	-123.7766	16.553	32.803	15.87	347.9552	0.64	0	0	0	0	0	7	1998
199803	"DAVID STARR JORDAN"	"JD"	83	"t"	1998-02-20 23:34:51	34.0526	-119.0193	15.736	33.018	24.86	267.6801	0.64	1998-02-20 23:34:51	34.0474	-119.0043	15.815	33.308	17.39	277.6919	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	84	"t"	1998-02-20 23:44:51	34.0474	-119.0043	15.815	33.308	17.39	277.6919	0.64	1998-02-20 23:44:51	34.0415	-118.9894	15.868	33.328	21.82	279.6762	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	84	"t"	1998-04-06 06:00:01	30.1105	-123.7766	16.553	32.803	15.87	347.9552	0.64	1998-04-06 06:00:01	30.1768	-123.825	16.86	32.845	18.31	351.7431	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	85	"t"	1998-02-20 23:54:51	34.0415	-118.9894	15.868	33.328	21.82	279.6762	0.64	1998-02-20 23:54:51	34.0368	-118.9739	15.879	33.328	20.01	274.7164	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	85	"t"	1998-04-06 06:30:00	30.1768	-123.825	16.86	32.845	18.31	351.7431	0.64	1998-04-06 06:30:00	30.2444	-123.8728	16.859	32.85	12.58	353.6436	0.64	0	0	0	0	0	6	1998
199804	"DAVID STARR JORDAN"	"JD"	86	"t"	1998-04-06 07:00:02	30.2444	-123.8728	16.859	32.85	12.58	353.6436	0.64	1998-04-06 07:00:02	30.3119	-123.9216	16.569	32.817	16.44	349.8071	0.64	0	0	0	0	0	3	1998
199803	"DAVID STARR JORDAN"	"JD"	86	"t"	1998-02-21 00:04:58	34.0368	-118.9739	15.879	33.328	20.01	274.7164	0.64	1998-02-21 00:04:58	34.0313	-118.9589	15.851	33.335	23.6	274.2187	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	87	"t"	1998-02-21 00:14:51	34.0313	-118.9589	15.851	33.335	23.6	274.2187	0.64	1998-02-21 00:14:51	34.0255	-118.9472	15.8	33.288	17.6	283.4499	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	87	"t"	1998-04-06 07:30:01	30.3119	-123.9216	16.569	32.817	16.44	349.8071	0.64	1998-04-06 07:30:01	30.3782	-123.9689	16.504	32.795	16.15	342.7708	0.64	0	0	0	0	0	4	1998
199803	"DAVID STARR JORDAN"	"JD"	88	"t"	1998-02-21 00:24:51	34.0255	-118.9472	15.8	33.288	17.6	283.4499	0.64	1998-02-21 00:24:51	34.0214	-118.9525	15.796	33.287	23.42	267.6213	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	88	"t"	1998-04-06 07:47:04	30.3782	-123.9689	16.504	32.795	16.15	342.7708	0.64	1998-04-06 07:47:04	30.4153	-123.9965	16.559	32.837	13.22	342.4265	0.64	0	0	0	0	0	6	1998
199803	"DAVID STARR JORDAN"	"JD"	89	"t"	1998-02-21 00:34:53	34.0214	-118.9525	15.796	33.287	23.42	267.6213	0.64	1998-02-21 00:34:53	34.0248	-118.9673	15.753	33.271	21.33	274.6897	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	89	"t"	1998-04-06 10:00:03	30.4115	-124.0101	16.557	32.839	14.3	335.6232	0.64	1998-04-06 10:00:03	30.4522	-123.9326	16.529	32.827	14.38	325.9412	0.64	0	0	0	0	0	2	1998
199804	"DAVID STARR JORDAN"	"JD"	90	"t"	1998-04-06 10:30:03	30.4522	-123.9326	16.529	32.827	14.38	325.9412	0.64	1998-04-06 10:30:03	30.4943	-123.8511	16.514	32.801	12.69	334.8144	0.64	0	0	0	0	0	9	1998
199803	"DAVID STARR JORDAN"	"JD"	90	"t"	1998-02-21 00:44:51	34.0248	-118.9673	15.753	33.271	21.33	274.6897	0.64	1998-02-21 00:44:51	34.0293	-118.9805	15.771	33.288	23.34	283.2268	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	91	"t"	1998-02-21 00:54:51	34.0293	-118.9805	15.771	33.288	23.34	283.2268	0.64	1998-02-21 00:54:51	34.0351	-118.9966	15.789	33.319	19.69	276.6493	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	91	"t"	1998-04-06 11:00:02	30.4943	-123.8511	16.514	32.801	12.69	334.8144	0.64	1998-04-06 11:00:02	30.536	-123.7681	16.529	32.85	15.62	324.4711	0.64	0	0	0	0	0	24	1998
199804	"DAVID STARR JORDAN"	"JD"	92	"t"	1998-04-06 11:30:04	30.536	-123.7681	16.529	32.85	15.62	324.4711	0.64	1998-04-06 11:30:04	30.578	-123.6842	16.517	32.809	16.35	323.3784	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	92	"t"	1998-02-21 01:04:49	34.0351	-118.9966	15.789	33.319	19.69	276.6493	0.64	1998-02-21 01:04:49	34.0411	-119.0141	15.743	33.111	19.45	286.7794	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	93	"t"	1998-02-21 01:14:49	34.0411	-119.0141	15.743	33.111	19.45	286.7794	0.64	1998-02-21 01:14:49	34.0461	-119.0294	15.723	33.221	20.15	301.219	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	93	"t"	1998-04-06 12:00:02	30.578	-123.6842	16.517	32.809	16.35	323.3784	0.64	1998-04-06 12:00:02	30.6171	-123.601	16.421	32.828	18.52	336.36	0.64	0	0	0	0	0	25	1998
199803	"DAVID STARR JORDAN"	"JD"	94	"t"	1998-02-21 01:24:48	34.0461	-119.0294	15.723	33.221	20.15	301.219	0.64	1998-02-21 01:24:48	34.0517	-119.0441	15.718	33.246	20.09	297.9836	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	94	"t"	1998-04-06 12:30:02	30.6171	-123.601	16.421	32.828	18.52	336.36	0.64	1998-04-06 12:30:02	30.6595	-123.5201	16.426	32.797	18.69	317.1361	0.64	0	0	0	0	0	24	1998
199803	"DAVID STARR JORDAN"	"JD"	95	"t"	1998-02-21 01:34:52	34.0517	-119.0441	15.718	33.246	20.09	297.9836	0.64	1998-02-21 01:34:52	34.0573	-119.0597	15.716	33.266	19.04	300.8999	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	95	"t"	1998-04-06 13:00:02	30.6595	-123.5201	16.426	32.797	18.69	317.1361	0.64	1998-04-06 13:00:02	30.701	-123.4396	16.3	32.925	16.27	317.3262	0.64	0	0	0	0	0	25	1998
199803	"DAVID STARR JORDAN"	"JD"	96	"t"	1998-02-21 01:44:54	34.0573	-119.0597	15.716	33.266	19.04	300.8999	0.64	1998-02-21 01:44:54	34.0629	-119.0756	15.699	33.273	16.68	296.9626	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	96	"t"	1998-04-06 13:30:02	30.701	-123.4396	16.3	32.925	16.27	317.3262	0.64	1998-04-06 13:30:02	30.7396	-123.357	16.399	32.794	17.24	308.725	0.64	0	0	0	0	0	19	1998
199803	"DAVID STARR JORDAN"	"JD"	97	"t"	1998-02-21 01:54:51	34.0629	-119.0756	15.699	33.273	16.68	296.9626	0.64	1998-02-21 01:54:51	34.069	-119.0924	15.723	33.298	16.06	311.1144	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	97	"t"	1998-04-06 13:45:02	30.7396	-123.357	16.399	32.794	17.24	308.725	0.64	1998-04-06 13:45:02	30.7532	-123.3326	16.589	32.881	14.18	321.5132	0.64	0	0	0	0	0	6	1998
199803	"DAVID STARR JORDAN"	"JD"	98	"t"	1998-02-21 02:04:48	34.069	-119.0924	15.723	33.298	16.06	311.1144	0.64	1998-02-21 02:04:48	34.0591	-119.1058	15.706	33.286	13.17	309.6725	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	98	"t"	1998-04-06 20:00:02	30.7767	-123.3444	16.605	32.855	13.73	311.4446	0.64	1998-04-06 20:00:02	30.8048	-123.2811	16.798	32.919	12.65	317.5608	0.64	0	0	0	0	0	5	1998
199803	"DAVID STARR JORDAN"	"JD"	99	"t"	1998-02-21 02:14:54	34.0591	-119.1058	15.706	33.286	13.17	309.6725	0.64	1998-02-21 02:14:54	34.0496	-119.0873	15.716	33.27	13.31	302.828	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	99	"t"	1998-04-06 20:30:01	30.8048	-123.2811	16.798	32.919	12.65	317.5608	0.64	1998-04-06 20:30:01	30.8399	-123.1978	16.682	32.872	11.18	307.9485	0.64	0	0	0	0	0	28	1998
199803	"DAVID STARR JORDAN"	"JD"	100	"t"	1998-02-21 02:24:48	34.0496	-119.0873	15.716	33.27	13.31	302.828	0.64	1998-02-21 02:24:48	34.0436	-119.0716	15.699	33.252	12.93	307.6844	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	100	"t"	1998-04-06 21:00:01	30.8399	-123.1978	16.682	32.872	11.18	307.9485	0.64	1998-04-06 21:00:01	30.8742	-123.1129	16.676	32.852	13.76	298.256	0.64	0	0	0	0	0	38	1998
199803	"DAVID STARR JORDAN"	"JD"	101	"t"	1998-02-21 02:34:51	34.0436	-119.0716	15.699	33.252	12.93	307.6844	0.64	1998-02-21 02:34:51	34.0377	-119.0553	15.695	33.231	10.33	316.9598	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	101	"t"	1998-04-06 21:30:01	30.8742	-123.1129	16.676	32.852	13.76	298.256	0.64	1998-04-06 21:30:01	30.908	-123.0269	16.797	32.901	14.41	299.6868	0.64	0	0	0	0	0	15	1998
199803	"DAVID STARR JORDAN"	"JD"	102	"t"	1998-02-21 02:44:49	34.0377	-119.0553	15.695	33.231	10.33	316.9598	0.64	1998-02-21 02:44:49	34.0325	-119.0403	15.679	33.22	9	329.1755	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	102	"t"	1998-04-06 22:00:02	30.908	-123.0269	16.797	32.901	14.41	299.6868	0.64	1998-04-06 22:00:02	30.9433	-122.9404	16.849	32.852	10.9	300.0415	0.64	0	0	0	0	0	31	1998
199803	"DAVID STARR JORDAN"	"JD"	103	"t"	1998-02-21 02:54:52	34.0325	-119.0403	15.679	33.22	9	329.1755	0.64	1998-02-21 02:54:52	34.0273	-119.0254	15.699	33.229	9.07	342.6884	0.64	0	0	0	0	0	0	1998
